jubilado_id,nombre,apellido,genero,edad,hijos,endeudamiento,historial_delitos,voluntario
1282,Demetrio,Múgica,male,64,2,True,0,False
1283,Emilio,Rebollo,male,77,2,False,0,False
1284,Esther,Carreño,female,62,2,False,0,True
1285,Custodia,Zorrilla,female,63,1,False,0,False
1286,Danilo,Santiago,male,58,2,False,0,False
1287,Mariana,Girona,female,84,6,False,0,False
1288,Miriam,Torrents,female,78,3,False,0,False
1289,Lorenza,Azcona,female,71,2,True,0,False
1290,Jimena,Peiró,female,68,2,False,0,False
1291,Ariel,Parejo,male,74,4,False,0,False
1292,Candelaria,Arjona,female,77,2,False,0,False
1293,Victoriano,Barros,male,67,1,False,0,False
1294,Marisa,Ramón,female,94,1,True,0,False
1295,Conrado,Portero,male,74,2,False,0,False
1296,Fermin,Mercader,unknown,78,1,False,0,False
1297,Azahar,Tirado,unknown,70,5,False,0,False
1298,Ciriaco,Rojas,male,80,2,True,0,False
1299,Conrado,Cámara,male,60,2,False,2,False
1300,Tomas,Valcárcel,male,75,7,False,0,False
1301,Julian,Bilbao,male,73,0,False,0,False
1302,Ramona,Carvajal,female,77,5,False,0,False
1303,Adelina,Mateu,female,73,0,False,0,False
1304,Federico,Rico,male,83,2,True,0,True
1305,Arturo,Gámez,male,62,0,True,0,False
1306,Felipe,Buendía,male,71,7,False,0,False
1307,Odalis,Pulido,mostly_female,66,1,True,0,False
1308,Regulo,Saldaña,unknown,80,2,False,0,False
1309,Azeneth,Valls,unknown,76,2,True,0,False
1310,Bienvenida,Varela,female,68,1,False,0,False
1311,Sara,Larrea,female,73,5,True,0,False
1312,Leonardo,Cañas,male,60,2,False,0,False
1313,Tecla,Llabrés,female,60,2,False,0,False
1314,Claudio,Pascual,male,59,1,True,0,False
1315,Bautista,Cervantes,male,72,0,False,0,False
1316,Vanesa,Ballesteros,female,82,5,False,0,False
1317,Ignacia,Valentín,female,67,2,False,0,False
1318,Francisco Javier,Morera,unknown,72,2,False,2,False
1319,Morena,Vilar,female,82,2,True,0,False
1320,Anacleto,Puente,male,75,1,False,0,False
1321,Erasmo,Lastra,male,82,1,False,0,False
1322,Esther,Bravo,female,81,2,False,0,False
1323,Marianela,Solano,female,65,2,False,0,False
1324,Leandro,Lillo,male,68,2,True,0,False
1325,Leire,Alfaro,female,78,8,False,0,False
1326,Salomon,Cano,male,80,2,False,0,False
1327,Eric,Crespo,male,72,0,False,0,False
1328,Inmaculada,Vives,female,62,1,False,0,False
1329,Heraclio,Conde,male,68,1,False,0,False
1330,Vicente,Adadia,male,82,2,False,0,False
1331,Amaro,Ruiz,male,72,2,False,0,False
1332,Geronimo,Grande,male,74,0,False,0,False
1333,Adelia,Cáceres,female,65,2,False,0,False
1334,Guadalupe,Guardia,female,97,2,False,0,False
1335,Lucas,Carranza,male,66,2,False,0,False
1336,Mirta,Montes,female,72,0,False,0,False
1337,Reynaldo,Seguí,male,61,0,False,0,False
1338,Petrona,Serra,female,73,4,False,0,False
1339,Primitivo,Tudela,male,76,0,False,0,False
1340,Lazaro,Perales,male,72,2,False,0,False
1341,Gilberto,Arnal,male,68,2,False,0,False
1342,Fatima,Dueñas,female,70,2,False,0,False
1343,Dan,Manzanares,male,66,5,False,0,False
1344,Alonso,Cerro,male,59,1,False,0,False
1345,Paca,Alcaraz,female,59,1,True,0,False
1346,Graciela,Sanz,female,72,1,True,0,False
1347,Anacleto,Moraleda,male,67,2,False,0,False
1348,Pepe,Torres,male,61,3,False,0,False
1349,Luciana,Barba,female,77,1,False,0,False
1350,Gabriela,Abella,female,65,1,False,0,False
1351,Hermenegildo,López,male,62,2,False,0,False
1352,Cruz,Fuentes,mostly_female,70,2,False,0,True
1353,Leocadio,Torre,male,78,0,True,0,False
1354,Charo,Pedrosa,unknown,70,4,False,0,False
1355,Nazaret,Villa,unknown,73,4,False,0,False
1356,Federico,Girón,male,88,0,False,0,False
1357,Lope,Barceló,male,68,2,False,0,True
1358,Gala,Mayoral,female,60,2,False,0,False
1359,Paola,Artigas,female,72,1,False,0,False
1360,Olivia,Ramírez,female,61,1,False,0,True
1361,Chelo,Arnau,female,74,1,False,0,False
1362,Elodia,Benítez,female,74,1,False,0,False
1363,Aureliano,Ayala,male,58,2,False,0,False
1364,Samanta,Rodrigo,female,70,2,False,0,False
1365,Odalys,Benavent,unknown,72,1,False,0,False
1366,Joan,Batalla,female,76,0,True,0,False
1367,Emiliano,Meléndez,male,64,1,False,0,False
1368,Nelida,Falcó,unknown,72,2,False,0,False
1369,Pedro,Méndez,male,79,1,False,0,False
1370,Lisandro,Navarrete,unknown,72,0,False,0,False
1371,Ximena,Acosta,female,63,2,False,0,False
1372,Abilio,Castellanos,male,72,1,True,0,False
1373,Natalia,Serna,female,62,6,False,0,False
1374,Iris,Bermúdez,female,67,1,False,3,True
1375,Baltasar,Marí,male,69,0,False,0,False
1376,Graciela,Pacheco,female,97,1,False,0,False
1377,Juanito,Sanabria,male,59,2,False,0,False
1378,Pastora,Figueras,female,61,0,False,0,False
1379,Jordi,Nogués,male,60,2,False,0,False
1380,Domitila,Rojas,female,61,2,False,0,False
1381,Cruz,Benavente,mostly_female,78,2,False,0,False
1382,Benigna,Beltran,female,79,1,True,0,False
1383,Concha,Rincón,female,74,2,False,0,False
1384,Esmeralda,Bernal,female,60,1,False,0,False
1385,Feliciana,Peñalver,female,63,0,True,0,False
1386,Daniela,Gibert,female,71,2,False,0,False
1387,Concha,Ferrando,female,58,2,False,0,False
1388,Bienvenida,Salinas,female,72,7,True,0,False
1389,Joel,Suarez,male,91,1,False,0,False
1390,Perlita,Acevedo,unknown,82,1,False,0,False
1391,Nazaret,Barrena,unknown,64,2,False,0,False
1392,Anabel,Olmo,female,75,2,False,0,False
1393,Alcides,Chaves,male,70,0,False,0,False
1394,Susana,Castrillo,female,72,1,False,2,False
1395,Rafaela,Montserrat,female,84,0,False,0,False
1396,Cirino,Lucena,male,72,6,False,0,False
1397,Eustaquio,Verdugo,male,61,1,False,0,False
1398,Juan,Gallo,male,84,8,False,0,False
1399,Lope,Mariño,male,84,1,False,0,False
1400,Pelayo,Parejo,male,79,0,False,0,False
1401,Agustin,Almeida,male,58,0,False,0,False
1402,Florentino,Colom,male,78,1,False,0,False
1403,Aranzazu,Marqués,unknown,78,2,False,0,False
1404,Leandro,Perez,male,70,1,False,0,False
1405,Maria,Colomer,female,69,0,True,0,False
1406,Manu,Azorin,male,58,0,False,0,False
1407,America,Arenas,female,62,2,False,0,False
1408,Vanesa,Bartolomé,female,74,0,False,0,False
1409,Azahara,Cuervo,unknown,60,0,True,0,False
1410,Soraya,Yáñez,female,70,1,False,0,False
1411,Elpidio,Cisneros,male,66,5,False,0,False
1412,Amaro,Barroso,male,68,2,False,0,False
1413,Cristobal,Orozco,unknown,79,2,False,0,False
1414,Chus,Portero,unknown,76,2,False,0,False
1415,Faustino,Boix,male,74,0,False,0,False
1416,Juan Francisco,Riera,unknown,79,1,False,2,True
1417,Ruben,Bayo,male,73,2,False,0,False
1418,Isaac,Oliveras,male,60,2,False,0,False
1419,Maria Cristina,Santos,unknown,59,1,True,0,False
1420,Victor,Ferrández,male,83,2,False,2,False
1421,Rosa Maria,Cervera,unknown,63,0,True,0,False
1422,Herminia,Coll,female,64,2,True,0,False
1423,Estrella,Gallego,female,59,2,True,0,False
1424,Lino,Coronado,male,83,2,False,0,False
1425,Omar,Sastre,male,87,2,False,0,False
1426,Leonardo,Torre,male,58,1,False,0,False
1427,Sandalio,Aroca,male,70,2,False,0,False
1428,Chita,Vives,female,64,1,False,0,False
1429,Nazaret,Lledó,unknown,79,2,False,0,False
1430,Delfina,Oller,female,92,2,False,0,False
1431,Cristina,Mir,female,77,2,False,0,False
1432,Corona,Márquez,female,59,0,False,0,False
1433,Juanita,Llamas,female,84,1,False,0,False
1434,Ofelia,Bautista,female,78,2,False,0,False
1435,Ignacio,Villegas,male,64,2,False,0,False
1436,Ascension,Nogueira,female,59,2,False,0,False
1437,Josep,Giner,male,61,2,False,0,True
1438,Lorena,Quintana,female,68,1,False,0,False
1439,Rolando,Bermudez,male,87,1,False,0,False
1440,Carla,Montesinos,female,92,2,True,2,False
1441,Belen,Pastor,unknown,58,2,False,0,False
1442,Susanita,Aguado,unknown,78,2,False,0,True
1443,Rosenda,Solís,female,59,1,False,0,True
1444,Venceslas,Barriga,unknown,59,2,False,0,False
1445,Paloma,Sacristán,female,62,1,False,0,False
1446,Marisela,Bauzà,female,97,2,True,0,False
1447,Paco,Quirós,male,68,2,True,0,False
1448,Tito,Puerta,male,94,2,False,0,False
1449,David,Lozano,male,73,1,False,0,False
1450,Julio Cesar,Nadal,unknown,77,2,True,0,False
1451,Patricio,Riera,male,79,2,True,0,False
1452,Sandalio,Lloret,male,70,7,False,0,False
1453,Gilberto,Castilla,male,76,1,False,0,False
1454,Sebastian,Recio,male,70,0,True,0,False
1455,Abril,Jara,unknown,76,1,True,0,False
1456,Bienvenida,Valverde,female,68,4,False,0,False
1457,Pascual,Blasco,male,58,5,False,0,False
1458,Nilo,Lara,male,76,3,True,0,True
1459,Alejandra,Luís,female,59,2,True,0,True
1460,Cosme,Toro,male,64,0,False,0,False
1461,Manu,Rosell,male,68,8,False,0,False
1462,Baudelio,Ferrándiz,male,63,1,False,0,False
1463,Jose Carlos,Lago,unknown,66,2,False,0,False
1464,Perla,Quirós,female,58,3,False,0,False
1465,Celestino,Ferrando,male,61,2,False,0,False
1466,Augusto,Perales,male,67,0,False,0,False
1467,Nadia,Milla,female,67,2,True,0,False
1468,Inmaculada,Arnal,female,66,6,False,0,False
1469,Flavio,Mercader,male,76,1,False,0,False
1470,Raquel,Mir,female,59,2,False,0,False
1471,Jessica,Arnau,female,72,0,False,0,False
1472,Sandra,Roig,female,71,1,False,0,False
1473,Xiomara,Casanova,female,63,1,False,0,False
1474,Florencia,Tello,female,61,2,False,0,False
1475,Veronica,Echevarría,female,82,0,False,0,False
1476,Manu,Sanz,male,79,2,False,0,False
1477,Alba,Salcedo,female,71,1,False,0,False
1478,Fatima,Salinas,female,66,0,False,0,False
1479,Luna,Beltrán,female,75,2,False,0,False
1480,Lucas,Guillén,male,64,2,True,0,False
1481,Tadeo,Carballo,male,79,2,False,0,False
1482,Luciana,Jiménez,female,87,1,False,0,False
1483,Lisandro,Angulo,unknown,61,0,False,0,False
1484,Luciano,Baquero,male,78,6,False,0,False
1485,Manuelita,Alarcón,unknown,69,0,False,0,False
1486,Tomasa,Cruz,female,82,7,False,0,False
1487,Severiano,Alegria,male,71,2,False,0,False
1488,Marino,Miró,male,60,0,False,0,False
1489,Basilio,Milla,male,74,1,False,0,False
1490,Pastora,Ferrer,female,72,2,False,0,False
1491,Jose Maria,Sosa,unknown,67,0,False,0,False
1492,Juan Carlos,Camacho,unknown,84,1,False,0,False
1493,Gema,Cámara,female,62,2,False,0,False
1494,Carlito,Izquierdo,unknown,65,0,False,0,False
1495,Eva Maria,Peñas,unknown,73,2,True,0,False
1496,Danilo,Trillo,male,73,2,False,0,False
1497,Quirino,Barrena,male,71,5,False,0,False
1498,Gustavo,Bernad,male,71,2,True,0,False
1499,Humberto,Nevado,male,71,0,True,0,False
1500,Aurelia,Solsona,female,77,5,False,0,False
1501,Lalo,Viñas,unknown,83,2,False,0,False
1502,Soraya,Prieto,female,60,1,False,2,False
1503,Aura,Daza,female,73,2,False,0,False
1504,Pepito,Quevedo,unknown,77,2,False,0,False
1505,Manuela,Amorós,female,80,1,False,0,False
1506,Angelita,Ochoa,female,79,2,False,0,False
1507,Odalys,Llorens,unknown,65,1,True,0,False
1508,Humberto,Calderon,male,81,2,False,0,True
1509,Sebastian,Nieto,male,68,1,False,0,False
1510,Cecilia,Bauzà,female,61,0,False,0,False
1511,Obdulia,Sanchez,female,70,0,False,0,True
1512,Cipriano,Pozuelo,male,66,2,False,2,False
1513,Fabian,Juárez,male,62,2,False,0,False
1514,Trinidad,Canales,female,62,0,False,0,True
1515,Adolfo,Pou,male,72,2,False,0,False
1516,Estrella,Mir,female,58,5,False,0,False
1517,Rebeca,Mínguez,female,73,4,False,0,False
1518,Evaristo,Cantero,male,99,2,False,0,False
1519,Flor,Pablo,female,58,0,False,0,False
1520,Dimas,Aramburu,male,64,1,False,0,False
1521,Piedad,Pujol,female,72,2,False,0,False
1522,Lalo,Cabrera,unknown,79,0,False,0,False
1523,Ale,García,male,63,3,False,0,False
1524,Eric,Cid,male,74,0,False,0,False
1525,Prudencio,Dalmau,male,67,2,False,0,False
1526,Rosalva,Cózar,unknown,59,5,True,0,False
1527,Fermin,Castells,unknown,71,3,True,0,False
1528,Ricardo,Galán,male,74,0,False,0,False
1529,Judith,Azcona,female,72,2,True,0,False
1530,Oscar,Millán,male,69,2,False,0,False
1531,Jose Mari,Arana,unknown,76,5,True,0,False
1532,Regina,Abellán,female,76,2,False,0,False
1533,Catalina,Flor,female,64,5,True,0,False
1534,Tomas,Amo,male,62,2,False,0,False
1535,Pepito,Guerra,unknown,60,1,False,0,False
1536,Moreno,Montserrat,male,63,1,False,0,False
1537,Victoria,Folch,female,69,0,False,0,False
1538,Jose Manuel,Campoy,unknown,63,2,False,0,False
1539,Socorro,Cámara,female,64,1,False,0,False
1540,Leandro,Pujadas,male,68,0,False,0,False
1541,Virgilio,Cordero,male,79,1,False,0,True
1542,Panfilo,Lladó,male,68,2,False,0,False
1543,Flor,Melero,female,68,2,False,0,False
1544,Jose Manuel,Barral,unknown,80,1,False,0,False
1545,Maria,Escalona,female,85,2,False,0,False
1546,Rafa,Milla,female,59,1,False,0,False
1547,Gilberto,Alvarado,male,86,1,True,0,False
1548,Rosaura,Tolosa,unknown,72,1,False,0,False
1549,Priscila,Mendoza,female,79,3,True,0,False
1550,Lope,Portero,male,83,2,True,0,False
1551,Jose Carlos,Aragonés,unknown,62,1,False,0,False
1552,Teresita,Navas,female,66,1,False,0,False
1553,Candelario,Barrio,male,73,0,True,0,True
1554,Jovita,Gisbert,female,62,0,False,0,False
1555,Elvira,Llamas,female,71,1,True,0,False
1556,Martin,Hervás,male,75,2,True,0,False
1557,Segismundo,Ros,unknown,90,2,True,0,False
1558,Febe,Cueto,unknown,59,1,False,0,False
1559,Monica,Font,female,93,2,False,0,False
1560,Gil,Fabregat,male,78,2,False,0,False
1561,Lola,Mosquera,female,62,2,False,0,False
1562,Amanda,Pagès,female,62,3,False,0,False
1563,Osvaldo,Badía,male,68,1,False,0,False
1564,Fito,Parejo,unknown,75,1,False,0,False
1565,Carina,Feijoo,female,65,2,False,0,False
1566,Dominga,Amigó,female,63,1,False,0,False
1567,Rosa Maria,Marqués,unknown,75,2,False,0,False
1568,Vilma,Palmer,female,83,1,False,0,False
1569,Dionisio,Cabo,male,67,2,True,0,False
1570,Victorino,Campillo,male,59,2,False,0,False
1571,Lupe,Cáceres,mostly_female,71,2,False,0,False
1572,Luna,Falcón,female,75,2,False,0,False
1573,Sarita,Bauzà,female,79,1,True,0,False
1574,Simon,Vicente,male,59,1,False,0,False
1575,Mauricio,Casas,male,62,2,False,0,False
1576,Cruz,Cortina,mostly_female,76,2,False,0,False
1577,Cirino,Navas,male,60,1,False,0,False
1578,Isa,Salcedo,female,61,2,False,0,False
1579,Urbano,Belmonte,male,59,1,False,0,False
1580,Horacio,Tejero,male,64,1,False,0,False
1581,Carmen,Fuente,female,66,0,False,0,False
1582,Xavier,López,male,72,0,True,0,False
1583,Jordana,Dalmau,female,68,2,False,0,False
1584,Florentino,Salmerón,male,59,0,False,0,False
1585,Leocadio,Lledó,male,76,1,False,0,False
1586,Maite,Barceló,female,61,4,True,0,False
1587,Paca,Casals,female,77,5,False,0,False
1588,Ezequiel,Losada,male,59,1,True,0,False
1589,Azucena,Coloma,female,99,6,False,0,False
1590,Vilma,Bayona,female,89,2,False,0,True
1591,Ruperto,Villaverde,unknown,70,0,True,0,False
1592,Gloria,Barrios,female,60,5,False,0,False
1593,Lucia,Novoa,female,80,2,False,0,False
1594,Gilberto,Solera,male,95,2,False,2,False
1595,Juana,Campos,female,76,2,False,0,False
1596,Rafaela,Jurado,female,60,3,False,0,False
1597,Angelino,Ramirez,male,70,2,False,0,False
1598,Alejandro,Carballo,male,79,5,False,0,False
1599,Amarilis,Figueras,female,75,2,False,0,False
1600,Apolinar,Ibáñez,male,64,2,False,0,False
1601,Quirino,Tejada,male,75,2,False,0,False
1602,Flora,Cánovas,female,58,2,False,2,False
1603,Lupita,Salas,female,79,1,False,0,False
1604,America,Romero,female,61,3,False,0,False
1605,Nico,Mayoral,male,66,2,False,0,False
1606,Fausto,Sosa,male,81,0,False,0,False
1607,Narcisa,Murillo,female,76,2,False,0,False
1608,Roberto,Portero,male,59,4,False,0,False
1609,Cristian,Río,male,65,3,False,0,False
1610,Rosendo,Diez,male,69,2,False,0,False
1611,Adelina,Malo,female,58,2,False,0,False
1612,Fatima,Blazquez,female,58,2,True,0,False
1613,Amado,Guzmán,male,59,0,False,0,False
1614,Josep,Ríos,male,65,2,True,0,False
1615,Anselmo,Campillo,male,63,0,False,0,True
1616,Amor,Arroyo,female,95,2,False,0,False
1617,Noa,Carrillo,female,69,1,False,0,False
1618,Rosalva,Guitart,unknown,71,2,True,0,False
1619,Buenaventura,Caro,male,61,1,False,0,False
1620,Regulo,Guardia,unknown,70,2,False,0,False
1621,Malena,Carranza,female,62,0,False,2,False
1622,Apolinar,Alcaraz,male,68,1,False,0,False
1623,Ariadna,Bru,female,72,1,False,0,False
1624,Encarnita,Casals,unknown,79,2,False,0,False
1625,Cintia,Calderon,female,63,1,False,0,False
1626,Dalila,Arrieta,female,76,1,False,0,False
1627,Paco,Aliaga,male,58,1,True,0,False
1628,Panfilo,Cerdán,male,69,0,False,0,False
1629,Griselda,Benavent,female,68,2,False,0,False
1630,Dominga,Sanabria,female,75,1,False,0,False
1631,Xavier,Paniagua,male,62,1,False,0,False
1632,Amarilis,Maldonado,female,73,1,False,0,False
1633,Heliodoro,Seguí,male,64,0,True,0,False
1634,Apolinar,Marco,male,68,2,False,0,False
1635,Lucas,Campo,male,58,3,False,0,False
1636,Reyes,Quero,female,72,2,True,0,False
1637,Cintia,Reguera,female,68,2,True,0,False
1638,Carmina,Bayo,female,59,0,False,0,False
1639,Leticia,Pedro,female,83,0,False,0,True
1640,Marco,Pérez,male,69,2,False,0,False
1641,Imelda,Gomez,female,70,1,False,2,False
1642,Charo,Cantero,unknown,68,2,False,0,False
1643,Lupe,Campillo,mostly_female,63,2,False,0,False
1644,Bautista,Sales,male,79,2,False,0,False
1645,Gaston,Durán,male,79,2,False,0,False
1646,Cipriano,Bayón,male,61,2,False,0,False
1647,Laura,Reguera,female,66,0,False,0,False
1648,Marcial,Amaya,male,58,1,False,0,False
1649,Reynaldo,Gil,male,61,2,True,0,False
1650,Veronica,Vara,female,63,0,False,0,False
1651,Marta,Barros,female,67,0,True,0,False
1652,Valero,Nadal,unknown,83,8,False,0,False
1653,Severino,Díez,male,68,0,False,0,False
1654,Victor,Blazquez,male,59,2,False,0,False
1655,Jose Ramon,Aguilar,unknown,83,0,False,0,False
1656,Encarnacion,Aguiló,unknown,63,0,False,0,False
1657,Georgina,Vila,female,58,2,True,0,False
1658,Nacio,Toledo,unknown,61,4,False,0,False
1659,Jose Angel,Villanueva,unknown,69,0,False,0,False
1660,Soledad,Valls,female,66,1,True,2,False
1661,Victor,Andreu,male,61,1,False,0,False
1662,Elias,Alcázar,male,77,2,False,0,False
1663,Elodia,Albero,female,62,2,False,0,False
1664,Alfredo,Español,male,71,0,False,0,False
1665,Natalia,Ibarra,female,68,2,True,0,False
1666,Dulce,Santana,female,69,2,False,0,False
1667,Amarilis,Porta,female,64,1,False,0,False
1668,Toni,Pino,male,64,0,False,0,False
1669,Donato,Sanmartín,male,58,1,True,0,False
1670,Rosalva,Real,unknown,76,5,False,0,True
1671,Maria Fernanda,Cabeza,unknown,79,1,False,0,False
1672,Candelas,Esteban,female,84,0,False,0,False
1673,Reina,Abril,female,68,0,False,0,False
1674,Albina,Portero,female,72,2,False,0,False
1675,Roxana,Prieto,female,80,0,False,0,False
1676,Yessica,Torrijos,unknown,59,0,False,0,False
1677,Ruperto,Martin,unknown,76,0,False,0,False
1678,Oriana,Pereira,female,60,3,False,0,False
1679,Jorge,Mendoza,male,76,8,False,0,False
1680,Ani,Sarmiento,female,59,1,False,0,False
1681,Anselmo,Paz,male,68,1,False,0,False
1682,Barbara,Crespi,female,64,2,True,0,False
1683,Conrado,Ballesteros,male,76,1,False,0,False
1684,Gil,Valenciano,male,72,8,True,0,False
1685,Ofelia,Iglesias,female,66,2,True,0,False
1686,Pilar,Salgado,female,63,2,False,0,False
1687,Che,Ureña,andy,69,1,False,0,False
1688,Gertrudis,Pera,female,73,0,False,0,False
1689,Rosa,Landa,female,100,1,False,0,True
1690,Ramon,Larrañaga,male,79,2,True,0,False
1691,Gabriela,Reguera,female,64,4,False,0,False
1692,Reyna,Carvajal,female,98,3,False,0,False
1693,Evaristo,Romeu,male,66,1,False,0,False
1694,Atilio,Riera,male,69,2,False,0,False
1695,Jimena,Molins,female,78,2,False,0,False
1696,Adelaida,Salcedo,female,75,1,False,0,False
1697,Josefa,Ariño,female,66,1,False,0,False
1698,Domitila,Martí,female,69,0,False,0,False
1699,Ofelia,Collado,female,77,2,False,0,False
1700,Emilia,Escalona,female,65,1,False,0,False
1701,Jafet,Juárez,male,63,8,False,0,False
1702,Isidoro,Casanova,male,63,2,False,0,False
1703,Perlita,Páez,unknown,79,1,False,0,False
1704,Eutropio,Marco,male,68,0,False,0,False
1705,Sonia,Zabala,female,78,0,False,0,False
1706,Timoteo,Viana,male,74,0,False,0,False
1707,Dominga,Llano,female,63,2,False,0,False
1708,Azahar,Pinto,unknown,65,2,False,0,False
1709,Hipolito,Mendoza,male,69,0,False,0,False
1710,Luisa,Trillo,female,62,1,False,0,False
1711,Ascension,Alarcón,female,62,2,False,0,False
1712,Juan Manuel,Palau,unknown,70,0,True,2,False
1713,Luisa,Paredes,female,92,1,False,0,False
1714,Marino,Mayoral,male,67,2,True,0,False
1715,Judith,Gibert,female,64,2,True,0,False
1716,Bonifacio,Poza,male,75,8,False,0,False
1717,Marisa,Vera,female,69,1,False,0,False
1718,Santiago,Peña,male,61,0,False,0,False
1719,Hilario,Moya,male,76,0,True,0,False
1720,Candida,Bravo,female,58,2,True,0,False
1721,Custodio,Salas,male,61,2,True,0,False
1722,Anibal,Bueno,male,77,0,False,0,False
1723,Efrain,Escamilla,male,82,2,False,0,False
1724,Isa,Guzmán,female,72,1,True,0,False
1725,Espiridion,Montaña,unknown,78,1,True,0,False
1726,Leticia,Contreras,female,64,2,False,0,False
1727,Calisto,Marti,male,74,6,False,0,False
1728,Elisa,Leal,female,61,0,True,0,False
1729,Chelo,Cabrero,female,67,2,False,0,False
1730,Marcio,Marin,male,63,0,False,0,False
1731,Dimas,Murillo,male,61,1,False,0,False
1732,Berto,Barba,male,67,5,False,0,False
1733,Apolonia,Mora,female,80,0,False,0,False
1734,Paco,Criado,male,78,1,False,0,False
1735,Evangelina,Carmona,female,62,1,True,0,False
1736,Chuy,Esparza,unknown,71,2,True,0,False
1737,Gema,Mora,female,83,0,False,0,False
1738,Yessica,Ferrera,unknown,65,0,False,0,False
1739,Victoria,Palomo,female,66,2,False,2,False
1740,Fanny,Cámara,female,69,0,False,0,False
1741,Dionisio,Jover,male,69,5,False,0,False
1742,Maria,Tello,female,63,1,True,0,False
1743,Heraclio,Oller,male,77,2,False,0,False
1744,Eleuterio,Ocaña,male,59,2,False,0,False
1745,Nilda,Checa,female,72,7,True,3,False
1746,Marcos,Alfaro,male,59,2,False,0,False
1747,Juanito,Franco,male,65,2,False,0,False
1748,Aranzazu,Mayo,unknown,74,1,False,0,False
1749,Conrado,Verdejo,male,65,2,False,0,False
1750,Paco,Contreras,male,63,0,False,0,False
1751,Eligio,Riera,male,61,1,False,0,False
1752,Herminia,Flor,female,80,2,False,0,False
1753,Dorotea,Balaguer,female,62,1,False,0,False
1754,Edgardo,Montalbán,male,63,2,False,0,False
1755,Damian,Acevedo,male,60,1,False,0,False
1756,Natanael,Cerezo,male,84,0,True,0,False
1757,Amanda,García,female,60,1,False,0,False
1758,Aaron,Azcona,male,72,3,False,0,False
1759,Augusto,Carbonell,male,76,1,False,2,False
1760,Ani,Bermudez,female,63,2,False,0,False
1761,Abigail,Gimenez,female,59,2,False,0,False
1762,Ramon,Egea,male,67,2,False,0,False
1763,Griselda,Royo,female,66,0,False,0,False
1764,Rebeca,Leon,female,71,2,False,0,False
1765,Almudena,Pinto,female,58,1,True,0,True
1766,Visitacion,Rosselló,unknown,74,2,False,0,False
1767,Araceli,Pavón,female,59,2,False,0,False
1768,Marcia,Sanjuan,female,76,0,False,0,False
1769,Pacifica,Quevedo,female,75,1,False,0,False
1770,Aranzazu,Llorens,unknown,65,1,False,0,False
1771,Narcisa,Osuna,female,69,1,False,0,False
1772,Pascual,Peña,male,82,1,True,0,False
1773,Priscila,Cámara,female,62,2,False,0,True
1774,Evaristo,Villanueva,male,64,0,False,0,False
1775,Bernardino,Cal,male,59,2,False,0,False
1776,Yessica,Peral,unknown,84,4,False,0,False
1777,Isidro,Saavedra,male,79,1,False,0,False
1778,Jessica,Quirós,female,69,1,False,0,False
1779,Luciana,Pozuelo,female,83,1,True,0,True
1780,Azucena,Barral,female,63,0,False,0,False
1781,Chema,Canet,unknown,66,2,False,0,False
1782,Natalia,Cabo,female,64,0,False,0,False
1783,Maria Belen,Angulo,unknown,61,2,False,0,False
1784,Silvestre,España,male,73,0,False,0,False
1785,Reinaldo,Cobo,male,93,1,False,0,False
1786,Viviana,Rosselló,female,68,2,False,0,False
1787,Anacleto,Rius,male,80,0,False,0,False
1788,Anna,Vaquero,female,58,2,False,0,True
1789,Rufina,Batlle,female,79,1,False,0,False
1790,Baudelio,Goñi,male,60,2,True,0,False
1791,Severiano,Cuevas,male,71,2,True,2,False
1792,Timoteo,Dalmau,male,66,2,False,0,False
1793,Jeronimo,Valle,male,70,6,False,0,False
1794,Angelica,Barrios,female,60,1,False,0,False
1795,Regulo,Dominguez,unknown,59,2,True,0,False
1796,Erasmo,Flores,male,60,1,False,0,False
1797,Ursula,Giménez,female,71,2,False,0,False
1798,Conrado,Casares,male,68,0,False,0,False
1799,Ignacia,Andreu,female,64,2,False,0,False
1800,Maximiano,Robles,male,64,1,False,0,False
1801,Donato,Torrens,male,77,2,False,0,False
1802,Kike,Mas,unknown,81,2,True,0,False
1803,Augusto,Real,male,63,0,True,0,False
1804,Carla,Miguel,female,69,3,True,0,False
1805,Sonia,Ferrando,female,66,2,False,0,False
1806,Narcisa,Pozo,female,59,1,False,0,False
1807,Telmo,Bernal,male,62,4,False,0,False
1808,Bernabe,Exposito,unknown,68,2,False,0,False
1809,Cesar,Vidal,male,64,0,False,0,False
1810,Patricio,Valdés,male,82,1,False,0,False
1811,Jordan,Escrivá,male,65,1,False,0,False
1812,Susanita,Paredes,unknown,64,0,False,0,False
1813,Leandro,Escalona,male,79,1,True,0,False
1814,Jennifer,Batlle,female,70,1,False,0,False
1815,Nico,Carreras,male,67,1,False,0,False
1816,Lucila,Benet,female,65,8,False,0,False
1817,Demetrio,Rivas,male,80,0,False,0,False
1818,Cecilia,Guerrero,female,72,2,False,0,False
1819,Magdalena,Dávila,female,72,2,False,0,False
1820,Carmina,Elías,female,74,2,False,0,False
1821,Jesus,Gonzalez,mostly_male,88,2,False,0,False
1822,Jose Carlos,Rivera,unknown,63,2,False,0,False
1823,Fernanda,Cáceres,female,77,1,False,0,False
1824,Roberta,Reig,female,72,2,False,0,False
1825,Celestina,Torrent,female,71,0,False,0,False
1826,Rufina,Guzman,female,63,0,False,0,False
1827,Camilo,Armas,male,74,1,True,0,False
